star_rating	review_headline
3	"Works, but was expecting super fast drying"
4	meets my expectation
4	Good deal for the price
4	"Great product, terrible screws"
4	good product
4	Good item with minor flaws
3	Hairdryer way too noisy!
5	POWERFUL!
3	Good for the price
5	Favorite Hair Dryer
1	over heated
5	Great for the Hair
3	Eh...
5	Best!
1	Cheap Quality
2	waste of time and money
2	mixed feelings
1	Overheated
1	Company does not stand behind their product
5	Quiet and powerful
5	happy @ last!
2	Not really digging it
5	it gets the job done quick
5	Best travel dryer ever
4	Does all I had hoped.
5	andis 33700 hangup 1600W wall mount hair dryer
5	Works good so far
5	Amazing product!
5	Finally got exactly what I wanted
5	great hair dryer for the money
1	cheap!
5	Adis Hair dryer
4	Good lifespan for price
4	Strong dryer
3	it's ok...kind of
5	BEST HAIR DRYER EVER!!!!!
5	Very Nice.
1	Button Sucks!!
2	not that great
5	great
4	Great product
5	Miracle Dryer!
5	Oh yeah...
4	"quick drying, easy on the ears"
5	amazing!
5	So far so good
5	Its really the fastest
1	"Waaaay Too Loud, Don't Buy"
4	Happy...would buy again
3	Just okay
1	Hair Dryer
5	Great Hair Dryer for a low price
5	Conair Hair dryer
5	Best blowdryer ever!!!
5	AMAZING
5	excelente calidad
2	"Powerful, but not that hot."
5	Great product for its convenience
5	Improved design - more stylish than the old model
4	My favorite hairdryer
1	poor
5	Mounted Hairdryer
2	Weak
3	Not for my hair.
5	Great Product
5	Love it!
2	T3 hair dryer
5	Love it
4	Not bad for the price
5	great
4	It works!
4	Ladi vs. Hairdryer
3	not that happy about this dryer
5	A+ From A High End Blow Dryer User
2	broke after 4 months of use
1	Very disappointing
5	The Best!
1	I had three of these. They averaged about 6 months each or $42 (3x13.99) for 18 months of use.
5	What else is needed?
4	Love It! Amazon Rocks!
5	Love it! Great deal!
1	"Great dryer, but nozzle melting"
5	Love this dryer
5	"Revlon RV408 1875 Watt Full-Size Turbo Dryer, Black"
5	LOVE this dryer and price is unbelievable !!
5	Great little hairdryer....
3	I like it but
5	favorite hair dryer
1	DO NOT USE!!!  HORRIBLE CUSTOMER SERVICE!  SENT THE WRONG PART AND WON'T SEND A REPLACEMENT!!!
5	A Must Have
4	Good buy
4	Powerful dryer!
5	I'm Buying Another
5	Blow me away
5	Dryer has many uses
1	disappointed
1	Disappointed in Amazon
1	Piece of junk.
5	Space saver
5	Met expectations
5	Best ever!
5	Satisfied!!!
5	Fast and professional
5	GREAT HAIR DRYER!!!
2	Not so happy with it
5	Just get it
5	Well satisfied
5	Works amazing
5	Awesome!
5	Love!
3	Not recommended for curly hair
5	Powerful hair dryer
1	Marketing gimmick
5	Great hair dryer
5	Perfect for my hair!
1	DOES NOT HAVE COOL SHOT BUTTON
3	Ok but could be stronger
5	Great for everyday & travel
4	Buy it!
4	Gets the job done
5	Turbo-great for thick hair
5	Awesome for thick hair
4	Powerful little travel buddy
1	Lame
5	Very nice
5	Easy to Use--Good Results
2	not for salon use
3	Not Exactly as Pictured
5	Works fine
4	Misrepresented it is not small for traveling purposes
5	Love it...
4	Good Hair Dryer
5	"Professional Quality, Loving It"
5	Best Hair Dryer Ever
5	Top of the line product!
5	I love this hair dryer
5	Wonderful
5	Superb!!!
5	light & mighty t3 Micro Featheweight Luxe
5	T3 Featherweight Hair Dryer Bourmaline Ionic Bespoke 83808
2	Just the hair dryer I wanted .. or was it?
5	love it!
4	Nice Hairdryer
5	Love this hairdryer
2	"Worked for two years, then started smoking"
4	Good enough
4	infiniti blow dryer
5	Great  Dryer at Good Price
5	TWIN TURBO 3200 CERAMIC AND IONIC PROFESSIONAL HAIR DRYER
5	Good deal!
4	One of the better hair dryers I've found.
4	Great hairdryer
4	Good little hair dryer
5	A Great Hair Dryer!
3	Hoped for better
4	Incredible!
5	Andis Wall Mounted Hair Dryer
5	great
4	MOSTLY OK
3	Blown away
4	excelent product
1	"Died on Day 1, First Use!"
3	DECENT HAIRDRYER
1	Do not buy
5	great little dryer
3	Decent hair dyer but nothing special
5	Good Hair Dryer
5	It's like being at a hotel!
3	"Very good design, suspect reliability"
1	Great While It Worked
4	"Bought it for my upcoming trip to Paris, France"
5	Great product!!
1	OVER HEATS!!!!!!!!!
2	Not as great as everyone says
3	my bad...
4	works well
5	Andis 1875 watts
5	Just what I needed!
5	Love this hairdryer!
4	Best Hair Dryer - It did the trick!
5	LOVE IT!!!
3	Yellowbird
5	Buying Second Dryer for Reserve
5	Conair Blow Dryer
5	Conair hir dryer review
1	Faulty Plug -  Seller didn't back their product
5	Hairdryer Cruising
5	Very pleased w/ product and delivery was very fast!
5	Great Dryer!
5	Great product
3	Product Description falls short of accurate
4	Great dryer for a good price
3	Weighty Subject
4	Works well
4	"First worked for three years, second for three seconds"
4	Pretty good for the price
5	Great Purchase
4	Decent Hair Dryer
3	Be strong girls
2	Two settings: Too High and Too Low
3	Broken fan blades after 15 months
5	Just what I was looking for
5	Completely satisfied!
5	the best product ever
3	It's ok....
5	I love it
3	Not very powerful
4	Great for fine hair
5	good
5	Andres 82005
5	Love the cord reel!
5	Great Hair Dryer
3	Hair Dryer/Review
4	TOO MUCH LIGHT
5	compact POWERFUL dryer
5	Love this hair dryer
5	Replacement unit
1	Switch Failure and Sparks
2	Not the best
5	Good hair dryer
4	Similar to Chi pro low emf blow dryer
2	Don't believe what you read!
3	Could have been perfect.....
2	Worst packaging ever
1	not as advertised
3	Other Reviews Correct About the Sparking
2	Heavy and awkward
5	awesome!
3	Great hairdryer until something breaks
4	Good Portable Hair Dryer
3	Industrial strength dryer with retractable cord
5	Best hair dryer EVAH
5	"Best blowdryer, great service"
4	Why change a good thing?
5	Lots of power yet so lightweight!
1	DO NOT BUY * Does not work overseas!
1	Quiet hair dryer wanted
2	Not Up to Prior Conair Standards
5	Good buy!!!
4	almostt great
2	hair dryer
3	Just okay/overpriced
5	This is great!
5	Andis Styler Hair Dryer
5	Works great
1	Short life expectancy
5	"Inexpensive, Portable and Gets the Job Done"
5	Great lightweight hairdryer
4	A worthy purchase
1	BUYER BEWARE! DANGEROUS! BUY WITH CAUTION!
3	It's hot!
2	ridiculous mounting system
5	T-3 Hair Dryer
5	Not just a lot of hot air
5	Great
3	Not a bad dryer
4	A Consumer Report Recommendation
5	GREAT hairdryer
1	Need Help with operation...
5	Perfect in EVERY way!
5	For the stylist!!!!!
5	I love this!
5	Nice dryer for European travel
5	Excellent blow dryer
5	Perfect dryer!
5	Great Hairdryer: worth the price
4	Hairdryer
5	BEST BLOW DRYER I HAVE EVER OWNED!!!
4	Room for improvement
4	"Basic, but does the job fine"
4	Broke but was replaced by manufacturer
5	Great Blow Dryer
4	conair
5	Love It!
1	Conair Soft Bonnet Hair Dryer a Bust
5	Super Hair Dryer
5	T3 Featherweight
5	Great hairdryer
5	hair dryer
3	"its alright, but it could be better"
5	Love love this dryer!!!
5	Greatest Yet!
5	Excellent product
5	Awesome
4	Hairdryer
3	Larger in size than expected
5	Hair blower
1	"Poor design, very flimsy"
5	Best Buy Beauty - great customer service
4	Pretty powerful dryer
5	gets the job done
5	Excellent
1	NEVER WORKED
5	Great hairdryer...using for almost 3 years now!
1	Unhappy customer
4	"Love it, but a warning!"
5	Like it!
5	"My favorite hair dryer, yet!"
5	Perfect
3	Takes some getting used to.
2	Disappointing even for a cheap hairdryer
5	Super bargain!
3	Mostly ok
5	Great little dryer!
5	Love my new Conair Dryer
4	great dryer!
5	GOOD
1	Unfortunately did NOT last
3	Conair Soft Bonnet Hair Dryer
1	I agree with Rosa.
5	What she wanted
4	Great product with greta price
5	great blowdryer
5	As good as expected
4	Remember to send in warranty
3	Not very portable.
5	Better than Joico's blow dryer
4	Great Hair dryer
5	works like a charm
5	Hair Dryer Review
5	Amazing Blower
2	not worth the money
5	Exactly what I was looking for
5	Nice dryer
5	GREWAT DRYER
1	This is unbelievable & infuriating !!!
3	Retrater Hassle
1	Exploded!
3	"Andis 75370 ionic/ceramic dryer, It's OK, not Great"
4	Good product but slide buttons need to be raised for better on-off actions
5	Nice 1600 watt Hair Dryer
4	Nice Product
1	Another mistake
1	Bad choice
3	No cool shot
5	Quiet and convenient to use..
4	Andis dryer
5	Andis Elevate Professional Lightweight Tourmaline Ceramic Ionic Hair Dryer Review
5	Really Good
5	Low Noise Dryer
4	Rhode Island customer
5	excellent
5	Great Buy
4	A good dryer
1	dryer scam
4	Great dryer for fine hair
5	Great Dryer
5	Hair Dryer
1	"it's not working, never stay on the mirror, fall don, and it broke my large mirror last time"
5	Great Hairdryer
5	Best hair dryer yet
5	Great Little Hair Dryer
5	quiet and dries my hair quickly
3	I ended up returning it...
5	Awesome hair dryer!
5	Good blower
5	Love this dryer!
3	Alternative to obsolete Conair 1600
5	I LOVE this hair dryer!
5	^5
2	difficult to assemble
4	Very Happy!
5	Good product
1	Bespoke Hairdryer
4	"Is a good hair dryer, but not the best!"
5	Great quality!
4	Just what I wanted except......
4	Solid hair dryer
5	Happy Days
5	I love it!
5	Drys hair quickly
1	heating element stopped working
3	Eh...
1	Don't buy this dryer
5	Hair dryer
5	Exellent Product Difficult Shipping
4	Definitely worth the money
5	Never knew a blowdryer could make such a difference!
1	Voluminous? I think not.
5	Excellent!!!
1	Pump is defective
5	"Love it, Purse size, Pricey & Worth It. Smells like Fruit Loops."
3	Everything as it says
5	Good product
3	Older product.
5	Get amazing curls
5	Hummer cologne
5	good base coat
4	Bombshell
2	fair
5	Colorful and EASY to use
5	great product love it
1	doesnt work
5	lasts long
1	doesn't cut it
5	Sephora Tart
5	Nice Colour
4	NORELCO Hair Clipper
5	Love it!
5	conair 2000 watt  hair dryer
4	Pretty Good Hair Dryer for Price
5	wall mounted hair dryer
5	great hair dryer
5	Top quality wall mount hair dryer
5	"So far, so good."
5	Exactly as described
5	Great Hair Dryer
5	handy
5	actually makes my hair look good
4	Girlfriend loves it
5	awesome!
5	It's hot!
5	good value
5	Great Hair Dryer
1	Andis 82005 1875 watts
5	Excellent wall-mount hairdryer
4	Super fast to dry hair
2	Not Impressed
5	My mom loved it
4	John Frieda Hair Dryer
5	Great dryer!
3	Different than previous models
5	Perfect Dryer
5	Great product and customer service.
4	"Works well, does not make my hair as fabulous as ionic dryer."
4	decent product
5	A Hurricane Dryer!!
1	Zero Stars--Worst Dryer I've Ever Purchased
2	Heavy and hard to hold on to
3	A little disappointed in Amazon this time...
5	Uber hairdryer
4	Remington D3710 Ceramic Fast Finish Dual Fan Turbo Hair Dryer
5	"My first one worked wonderfully and lasted 2 1/2 years, so I'm getting another!"
4	"Good, but not for thicker than most hair."
4	Wonderful product just a little too....
1	not that great
4	It serves it's purpose- lightweight and easy to use.
5	Hair Dryer
1	Not what I ordered
4	Light weight & my hair become shiny smooth
5	Oster Wall Mount Hair Dryer Awesome!
3	Poor quality
4	died early
4	His & Her's hair dyers
4	Remington AC2015 Hair Dryer
5	Best hair dryer
3	Sad
5	Powerful!
5	it is working great!
4	excellent
5	CONAIR 1875 Compact Styler
3	LOUD & got weird noises.
5	Definitely worth it!!
5	Highly Recommended
5	Absolutely fantastic hair dryer
4	Best dryer I've ever owned but not without flaws
3	Works very well but is a little heavy
5	this is one of the best blow dries you will ever find
5	Best hair dryer I have ever owned
5	Great Hair Dryer!
5	Liked Hair Dryer!
5	Andis hair dryer
1	don`t waste your money
4	Runs good
5	Great product
1	Died an Early Death and No Return
5	hair dryer
5	Little Hair Blower with Big Power
5	Amazing how quickly it works!
5	Wall Mounted Hair Dryer
5	Lightweight and Quick Hairdryer!
5	Excellent
5	Amazing
4	"If it was supposed to black/silver, someone must be COLOR BLIND"
4	And is RC-2 Ionic1875w ceramic hair dryer
5	Best hairdryer I have ever owned.
1	Garbage
1	Not Worth the $$$
1	Piece of Garbage
5	I love my dyer!
2	Burnt out
5	Great Little Hair Dryer
3	"Good dryer, but cord is NOT retractable"
5	Great!
5	Excellent product
5	Wonderful product
5	Great Product!
5	It a good bigger dryer.
5	best hair dryer i ever owned
5	AWESOME!
2	Extemely noisy
5	Definitely Reccomend
5	Andis Micro Turbo Hair Dryer
5	Great hair dryer
4	Andis 30975/HD-10L 1600W Quiet Hangup Hair Dryer with Night Light
4	Great dryer!
4	blows u away
5	Best One
5	thanks for still carrying this type of dryer
4	"Powerful, and Retractable Cord a Plus!"
5	Awesome hairdryer
5	Hang Up Hair Dryer
4	Good power but gets hot
5	Compact Hair Dryer
4	Don't get it for the night light
3	Andis 40055 Pro Style 1600 Hair Dryer
4	hair dryer
1	Don't buy - worked less than one year
1	Buyer beware - NOT AN AUTHORIZED T3 Reseller
4	i really enjoyed it!!!!
5	Just like a hotel suite!
1	Broke after 1 month!
1	"Can I give a zero rating? This rating is not for the item itself, coz it never worked."
3	Larger than I thought
4	Oster Pro wall mount hair dryer
4	Andis 75370 Ionic/Ceramic 1875 Hair Dryer
4	"Great settings, light, easy to use, reliable"
5	Quiet and efficient
5	Great Hair Dryer
1	DO NOT PURCHASE THIS ITEM
5	Hair dryer - Andis 30095 Micro Turbo 1200
5	Hotel hairdryer
5	Good
2	died after less than a month
1	Overheating problem
5	overhead dryer
5	Smart and powerful!
4	Andis 75370 Hair Dryer
5	Excellent Wall Mount Hairdryer with night light
4	Noisy but alright
5	"Great product, great price."
5	Conair pink hair dryer~Totally worth $20
5	Hair Dryer
5	Dries your hair in about 2 minutes
5	Love this dryer!
5	As expected
4	Fast dryer
2	Not the quality I expected
5	Great hair dryer
2	Not good for my curly hair
1	Amazonshopper
5	Great blow dryer
5	BEST DRYER EVER!!!! MADE IN ITALY
5	Meets the need
1	hand grip gets too hot
5	the one you've been looking for
5	nice hair dryer!
5	powerful
1	Worked for 3 months!
1	not durable
3	LOUD & Cord Gets Stuck (Does Not Retract All the Way)
3	T3 review
5	Travel dryer
1	HATE HATE HATE!
5	Great Hair Dryer!
5	LOVE IT
3	doesnt last
2	I would have said it was GREAT....except...
5	Awesome
5	Great!
2	Short life.....
5	good thing we kept the old one
3	Durability?
5	Good Hairdryer
4	wall anchors
5	Great Blow Dryer but be careful pulling out the cord...
3	Decent Dryer
4	Great dryer
5	is good
5	Great Hair Dryer
1	Great product/Poor Quality
5	the best blow dryer i ever had
5	Andis Hair Dryer
3	Good for the price
4	buena inversion
1	Broke after just 2 months
4	Great blowdryer
5	Best Hair Dryer
3	OK
4	hair dryer
4	Great price and performance
5	Yellowbird is the Truth!
5	Worth the money
5	Conair Ionic Conditioning Pro Style 1875-Watt Hair Dryer
5	MORE THAN EXPECTED
4	Conair is great!
5	Great hair dryer
5	Great dryer for the price
2	Good but not Great
1	Was great now two have failed in a year
4	the best and fastest hair dryer i've owned
2	Enjoyed it while it lasted.
5	Best blowdryer ever!!!
5	Fabulous!
4	Quite a nice dryer...
1	"Disapointed, Low air flow, Not Suited for Salon Use"
1	Didnt have luck with this one
5	Conair Pro Yellowbird  Professional Hair Dryer is excellent and long lasting
5	Brilliant Hair Dryer!!
3	"Powerful and light, but the heating coil seems to be overheating"
5	Just What I Wanted
4	Oster 1500 W  Dryer
4	Exactly what I needed
2	"Wanted to like it, design flaws then dies"
4	Conair Travel Hair Dryer
5	Geat Blower
5	"Great price, robust power in a little package"
1	Purchased New; Looks Used!
5	A great and convenient set up
4	Fast Dryer
4	Worked Great in Italy
4	"Works great and looks great, can't complain"
4	Conair Hair Dryer with Cord Keeper
4	Great dryer
4	Great
5	THE BEST FLAT IRON EVER!!!
5	Boo-yah!
5	The Classic Deo
4	Timewise Cleanser
5	I was skeptical but was pleasantly surprised
3	It works...just not like I thought it would
2	Neutral
4	crest 3d white strips
5	Best nose/ear Trimmer!
5	"CAME QUICKLY ENOUGH, GREAT QUALITY"
5	Amazing!!!
5	All In One Choice
5	my perfume
2	VERY strong smell
5	Quantum Perm
1	"waste of money, fraud"
5	Very hard to find these brushes....
2	Not tear free kids shampoo
5	Love it
5	nice pick
5	Couldn't find these in stores
5	Fresh Fragrance on-the-go
5	Excellent value!
5	Great set up clippers!
4	"Clean & Effective, Lovely Finish"
5	Works Like a Charm- But Don't Go Crazy
5	Love it!!!
3	It's alright
3	It's ok
5	Great prroduct
5	love it
2	Not sizes indicated
3	There is no place like home!
5	Fabulous!
3	It works
5	Best blower
5	great dryer
5	Excellent
5	adjustable heat control
5	still working after 2 years
4	"great air flow, but heavier than my previous dryer"
5	Oster Wall Mount Hair Dryer  - Good product
1	Hot Tools - too hot!
5	conair cord reel #223 hair dryer
5	Simple and functional
5	Absolutely Love This!!!
3	Hurricane or puff of breath.... two extremes
5	Good Dryer
5	My wife is happy
2	Waste of money!
4	Really great hair dryer
5	Great hairdryer for the price
5	Late-in-coming hair dryer
